"","ts","value","yr"
"28649",2023-09-15 10:00:00,1345,"2023"
"28650",2023-09-15 10:15:00,1345,"2023"
"28651",2023-09-15 10:30:00,1345,"2023"
"28652",2023-09-15 10:45:00,1345,"2023"
"28653",2023-09-15 11:00:00,1345,"2023"
"28654",2023-09-15 11:15:00,1345,"2023"
"28655",2023-09-15 11:30:00,1345,"2023"
"28656",2023-09-15 11:45:00,1345,"2023"
"28657",2023-09-15 12:00:00,1345,"2023"
"28658",2023-09-15 12:15:00,1345,"2023"
"28659",2023-09-15 12:30:00,1345,"2023"
"28660",2023-09-15 12:45:00,1345,"2023"
"28661",2023-09-15 13:00:00,1345,"2023"
"28662",2023-09-15 13:15:00,1345,"2023"
"28663",2023-09-15 13:30:00,1345,"2023"
"28664",2023-09-15 13:45:00,1345,"2023"
"28665",2023-09-15 14:00:00,1345,"2023"
"28666",2023-09-15 14:15:00,1345,"2023"
"28667",2023-09-15 14:30:00,1345,"2023"
"28668",2023-09-15 14:45:00,1345,"2023"
"28669",2023-09-15 15:00:00,1345,"2023"
"28670",2023-09-15 15:15:00,1345,"2023"
"28671",2023-09-15 15:30:00,1345,"2023"
"28672",2023-09-15 15:45:00,1345,"2023"
"28673",2023-09-15 16:00:00,1345,"2023"
"28674",2023-09-15 16:15:00,1345,"2023"
"28675",2023-09-15 16:30:00,1345,"2023"
"28676",2023-09-15 16:45:00,1345,"2023"
"28677",2023-09-15 17:00:00,1345,"2023"
"28678",2023-09-15 17:15:00,1345,"2023"
"28679",2023-09-15 17:30:00,1345,"2023"
"28680",2023-09-15 17:45:00,1345,"2023"
"28681",2023-09-15 18:00:00,1345,"2023"
"28682",2023-09-15 18:15:00,1345,"2023"
"28683",2023-09-15 18:30:00,1345,"2023"
"28684",2023-09-15 18:45:00,1345,"2023"
"28685",2023-09-15 19:00:00,1345,"2023"
"28686",2023-09-15 19:15:00,1344,"2023"
"28687",2023-09-15 19:30:00,1345,"2023"
"28688",2023-09-15 19:45:00,1344,"2023"
"28689",2023-09-15 20:00:00,1345,"2023"
"28690",2023-09-15 20:15:00,1344,"2023"
"28691",2023-09-15 20:30:00,1344,"2023"
"28692",2023-09-15 20:45:00,1344,"2023"
"28693",2023-09-15 21:00:00,1343,"2023"
"28694",2023-09-15 21:15:00,1342,"2023"
"28695",2023-09-15 21:30:00,1341,"2023"
"28696",2023-09-15 21:45:00,1342,"2023"
"28697",2023-09-15 22:00:00,1341,"2023"
"28698",2023-09-15 22:15:00,1340,"2023"
"28699",2023-09-15 22:30:00,1334,"2023"
"28700",2023-09-15 22:45:00,1333,"2023"
"28701",2023-09-15 23:00:00,1333,"2023"
"28702",2023-09-15 23:15:00,1333,"2023"
"28703",2023-09-15 23:30:00,1333,"2023"
"28704",2023-09-15 23:45:00,1332,"2023"
"28705",2023-09-16,1332,"2023"
"28706",2023-09-16 00:15:00,1330,"2023"
"28707",2023-09-16 00:30:00,1324,"2023"
"28708",2023-09-16 00:45:00,1324,"2023"
"28709",2023-09-16 01:00:00,1324,"2023"
"28710",2023-09-16 01:15:00,1324,"2023"
"28711",2023-09-16 01:30:00,1323,"2023"
"28712",2023-09-16 01:45:00,1323,"2023"
"28713",2023-09-16 02:00:00,1323,"2023"
"28714",2023-09-16 02:15:00,1323,"2023"
"28715",2023-09-16 02:30:00,1323,"2023"
"28716",2023-09-16 02:45:00,1323,"2023"
"28717",2023-09-16 03:00:00,1323,"2023"
"28718",2023-09-16 03:15:00,1323,"2023"
"28719",2023-09-16 03:30:00,1323,"2023"
"28720",2023-09-16 03:45:00,1323,"2023"
"28721",2023-09-16 04:00:00,1323,"2023"
"28722",2023-09-16 04:15:00,1323,"2023"
"28723",2023-09-16 04:30:00,1323,"2023"
"28724",2023-09-16 04:45:00,1323,"2023"
"28725",2023-09-16 05:00:00,1323,"2023"
"28726",2023-09-16 05:15:00,1323,"2023"
"28727",2023-09-16 05:30:00,1323,"2023"
"28728",2023-09-16 05:45:00,1323,"2023"
"28729",2023-09-16 06:00:00,1323,"2023"
"28730",2023-09-16 06:15:00,1323,"2023"
"28731",2023-09-16 06:30:00,1323,"2023"
"28732",2023-09-16 06:45:00,1323,"2023"
"28733",2023-09-16 07:00:00,1323,"2023"
"28734",2023-09-16 07:15:00,1323,"2023"
"28735",2023-09-16 07:30:00,1323,"2023"
"28736",2023-09-16 07:45:00,1323,"2023"
"28737",2023-09-16 08:00:00,1323,"2023"
"28738",2023-09-16 08:15:00,1323,"2023"
"28739",2023-09-16 08:30:00,1323,"2023"
"28740",2023-09-16 08:45:00,1323,"2023"
"28741",2023-09-16 09:00:00,1323,"2023"
"28742",2023-09-16 09:15:00,1323,"2023"
"28743",2023-09-16 09:30:00,1323,"2023"
"28744",2023-09-16 09:45:00,1323,"2023"
"28745",2023-09-16 10:00:00,1323,"2023"
"28746",2023-09-16 10:15:00,1323,"2023"
"28747",2023-09-16 10:30:00,1323,"2023"
"28748",2023-09-16 10:45:00,1323,"2023"
"28749",2023-09-16 11:00:00,1323,"2023"
"28750",2023-09-16 11:15:00,1323,"2023"
"28751",2023-09-16 11:30:00,1323,"2023"
"28752",2023-09-16 11:45:00,1323,"2023"
"28753",2023-09-16 12:00:00,1323,"2023"
"28754",2023-09-16 12:15:00,1323,"2023"
"28755",2023-09-16 12:30:00,1323,"2023"
"28756",2023-09-16 12:45:00,1323,"2023"
"28757",2023-09-16 13:00:00,1323,"2023"
"28758",2023-09-16 13:15:00,1323,"2023"
"28759",2023-09-16 13:30:00,1323,"2023"
"28760",2023-09-16 13:45:00,1323,"2023"
"28761",2023-09-16 14:00:00,1323,"2023"
"28762",2023-09-16 14:15:00,1323,"2023"
"28763",2023-09-16 14:30:00,1323,"2023"
"28764",2023-09-16 14:45:00,1323,"2023"
"28765",2023-09-16 15:00:00,1323,"2023"
"28766",2023-09-16 15:15:00,1323,"2023"
"28767",2023-09-16 15:30:00,1323,"2023"
"28768",2023-09-16 15:45:00,1323,"2023"
"28769",2023-09-16 16:00:00,1323,"2023"
"28770",2023-09-16 16:15:00,1323,"2023"
"28771",2023-09-16 16:30:00,1323,"2023"
"28772",2023-09-16 16:45:00,1323,"2023"
"28773",2023-09-16 17:00:00,1323,"2023"
"28774",2023-09-16 17:15:00,1323,"2023"
"28775",2023-09-16 17:30:00,1323,"2023"
"28776",2023-09-16 17:45:00,1323,"2023"
"28777",2023-09-16 18:00:00,1323,"2023"
"28778",2023-09-16 18:15:00,1323,"2023"
"28779",2023-09-16 18:30:00,1324,"2023"
"28780",2023-09-16 18:45:00,1323,"2023"
"28781",2023-09-16 19:00:00,1323,"2023"
"28782",2023-09-16 19:15:00,1323,"2023"
"28783",2023-09-16 19:30:00,1323,"2023"
"28784",2023-09-16 19:45:00,1323,"2023"
"28785",2023-09-16 20:00:00,1323,"2023"
"28786",2023-09-16 20:15:00,1322,"2023"
"28787",2023-09-16 20:30:00,1322,"2023"
"28788",2023-09-16 20:45:00,1322,"2023"
"28789",2023-09-16 21:00:00,1322,"2023"
"28790",2023-09-16 21:15:00,1322,"2023"
"28791",2023-09-16 21:30:00,1321,"2023"
"28792",2023-09-16 21:45:00,1320,"2023"
"28793",2023-09-16 22:00:00,1318,"2023"
"28794",2023-09-16 22:15:00,1315,"2023"
"28795",2023-09-16 22:30:00,1314,"2023"
"28796",2023-09-16 22:45:00,1315,"2023"
"28797",2023-09-16 23:00:00,1314,"2023"
"28798",2023-09-16 23:15:00,1314,"2023"
"28799",2023-09-16 23:30:00,1311,"2023"
"28800",2023-09-16 23:45:00,1310,"2023"
"28801",2023-09-17,1308,"2023"
"28802",2023-09-17 00:15:00,1308,"2023"
"28803",2023-09-17 00:30:00,1308,"2023"
"28804",2023-09-17 00:45:00,1308,"2023"
"28805",2023-09-17 01:00:00,1309,"2023"
"28806",2023-09-17 01:15:00,1308,"2023"
"28807",2023-09-17 01:30:00,1308,"2023"
"28808",2023-09-17 01:45:00,1308,"2023"
"28809",2023-09-17 02:00:00,1308,"2023"
"28810",2023-09-17 02:15:00,1308,"2023"
"28811",2023-09-17 02:30:00,1308,"2023"
"28812",2023-09-17 02:45:00,1308,"2023"
"28813",2023-09-17 03:00:00,1308,"2023"
"28814",2023-09-17 03:15:00,1308,"2023"
"28815",2023-09-17 03:30:00,1308,"2023"
"28816",2023-09-17 03:45:00,1308,"2023"
"28817",2023-09-17 04:00:00,1308,"2023"
"28818",2023-09-17 04:15:00,1308,"2023"
"28819",2023-09-17 04:30:00,1308,"2023"
"28820",2023-09-17 04:45:00,1308,"2023"
"28821",2023-09-17 05:00:00,1308,"2023"
"28822",2023-09-17 05:15:00,1308,"2023"
"28823",2023-09-17 05:30:00,1308,"2023"
"28824",2023-09-17 05:45:00,1308,"2023"
"28825",2023-09-17 06:00:00,1308,"2023"
"28826",2023-09-17 06:15:00,1308,"2023"
"28827",2023-09-17 06:30:00,1308,"2023"
"28828",2023-09-17 06:45:00,1308,"2023"
"28829",2023-09-17 07:00:00,1308,"2023"
"28830",2023-09-17 07:15:00,1308,"2023"
"28831",2023-09-17 07:30:00,1308,"2023"
"28832",2023-09-17 07:45:00,1308,"2023"
"28833",2023-09-17 08:00:00,1308,"2023"
"28834",2023-09-17 08:15:00,1308,"2023"
"28835",2023-09-17 08:30:00,1308,"2023"
"28836",2023-09-17 08:45:00,1308,"2023"
"28837",2023-09-17 09:00:00,1308,"2023"
"28838",2023-09-17 09:15:00,1308,"2023"
"28839",2023-09-17 09:30:00,1308,"2023"
"28840",2023-09-17 09:45:00,1308,"2023"
"28841",2023-09-17 10:00:00,1308,"2023"
"28842",2023-09-17 10:15:00,1308,"2023"
"28843",2023-09-17 10:30:00,1308,"2023"
"28844",2023-09-17 10:45:00,1308,"2023"
"28845",2023-09-17 11:00:00,1308,"2023"
"28846",2023-09-17 11:15:00,1308,"2023"
"28847",2023-09-17 11:30:00,1308,"2023"
"28848",2023-09-17 11:45:00,1308,"2023"
"28849",2023-09-17 12:00:00,1308,"2023"
"28850",2023-09-17 12:15:00,1308,"2023"
"28851",2023-09-17 12:30:00,1308,"2023"
"28852",2023-09-17 12:45:00,1308,"2023"
"28853",2023-09-17 13:00:00,1308,"2023"
"28854",2023-09-17 13:15:00,1308,"2023"
"28855",2023-09-17 13:30:00,1308,"2023"
"28856",2023-09-17 13:45:00,1308,"2023"
"28857",2023-09-17 14:00:00,1308,"2023"
"28858",2023-09-17 14:15:00,1308,"2023"
"28859",2023-09-17 14:30:00,1308,"2023"
"28860",2023-09-17 14:45:00,1308,"2023"
"28861",2023-09-17 15:00:00,1308,"2023"
"28862",2023-09-17 15:15:00,1308,"2023"
"28863",2023-09-17 15:30:00,1308,"2023"
"28864",2023-09-17 15:45:00,1308,"2023"
"28865",2023-09-17 16:00:00,1308,"2023"
"28866",2023-09-17 16:15:00,1308,"2023"
"28867",2023-09-17 16:30:00,1308,"2023"
"28868",2023-09-17 16:45:00,1308,"2023"
"28869",2023-09-17 17:00:00,1308,"2023"
"28870",2023-09-17 17:15:00,1308,"2023"
"28871",2023-09-17 17:30:00,1308,"2023"
"28872",2023-09-17 17:45:00,1308,"2023"
"28873",2023-09-17 18:00:00,1308,"2023"
"28874",2023-09-17 18:15:00,1308,"2023"
"28875",2023-09-17 18:30:00,1308,"2023"
"28876",2023-09-17 18:45:00,1308,"2023"
"28877",2023-09-17 19:00:00,1308,"2023"
"28878",2023-09-17 19:15:00,1308,"2023"
"28879",2023-09-17 19:30:00,1308,"2023"
"28880",2023-09-17 19:45:00,1308,"2023"
"28881",2023-09-17 20:00:00,1308,"2023"
"28882",2023-09-17 20:15:00,1308,"2023"
"28883",2023-09-17 20:30:00,1308,"2023"
"28884",2023-09-17 20:45:00,1308,"2023"
"28885",2023-09-17 21:00:00,1308,"2023"
"28886",2023-09-17 21:15:00,1308,"2023"
"28887",2023-09-17 21:30:00,1308,"2023"
"28888",2023-09-17 21:45:00,1308,"2023"
"28889",2023-09-17 22:00:00,1308,"2023"
"28890",2023-09-17 22:15:00,1308,"2023"
"28891",2023-09-17 22:30:00,1308,"2023"
"28892",2023-09-17 22:45:00,1308,"2023"
"28893",2023-09-17 23:00:00,1308,"2023"
"28894",2023-09-17 23:15:00,1308,"2023"
"28895",2023-09-17 23:30:00,1307,"2023"
"28896",2023-09-17 23:45:00,1307,"2023"
"28897",2023-09-18,1307,"2023"
"28898",2023-09-18 00:15:00,1307,"2023"
"28899",2023-09-18 00:30:00,1307,"2023"
"28900",2023-09-18 00:45:00,1307,"2023"
"28901",2023-09-18 01:00:00,1307,"2023"
"28902",2023-09-18 01:15:00,1307,"2023"
"28903",2023-09-18 01:30:00,1307,"2023"
"28904",2023-09-18 01:45:00,1307,"2023"
"28905",2023-09-18 02:00:00,1307,"2023"
"28906",2023-09-18 02:15:00,1307,"2023"
"28907",2023-09-18 02:30:00,1307,"2023"
"28908",2023-09-18 02:45:00,1307,"2023"
"28909",2023-09-18 03:00:00,1307,"2023"
"28910",2023-09-18 03:15:00,1307,"2023"
"28911",2023-09-18 03:30:00,1307,"2023"
"28912",2023-09-18 03:45:00,1307,"2023"
"28913",2023-09-18 04:00:00,1307,"2023"
"28914",2023-09-18 04:15:00,1307,"2023"
"28915",2023-09-18 04:30:00,1307,"2023"
"28916",2023-09-18 04:45:00,1307,"2023"
"28917",2023-09-18 05:00:00,1307,"2023"
"28918",2023-09-18 05:15:00,1307,"2023"
"28919",2023-09-18 05:30:00,1307,"2023"
"28920",2023-09-18 05:45:00,1307,"2023"
"28921",2023-09-18 06:00:00,1307,"2023"
"28922",2023-09-18 06:15:00,1307,"2023"
"28923",2023-09-18 06:30:00,1307,"2023"
"28924",2023-09-18 06:45:00,1307,"2023"
"28925",2023-09-18 07:00:00,1307,"2023"
"28926",2023-09-18 07:15:00,1307,"2023"
"28927",2023-09-18 07:30:00,1307,"2023"
"28928",2023-09-18 07:45:00,1307,"2023"
"28929",2023-09-18 08:00:00,1307,"2023"
"28930",2023-09-18 08:15:00,1307,"2023"
"28931",2023-09-18 08:30:00,1307,"2023"
"28932",2023-09-18 08:45:00,1307,"2023"
"28933",2023-09-18 09:00:00,1307,"2023"
"28934",2023-09-18 09:15:00,1307,"2023"
"28935",2023-09-18 09:30:00,1307,"2023"
"28936",2023-09-18 09:45:00,1307,"2023"
"28937",2023-09-18 10:00:00,1307,"2023"
"28938",2023-09-18 10:15:00,1307,"2023"
"28939",2023-09-18 10:30:00,1307,"2023"
"28940",2023-09-18 10:45:00,1307,"2023"
"28941",2023-09-18 11:00:00,1307,"2023"
"28942",2023-09-18 11:15:00,1307,"2023"
"28943",2023-09-18 11:30:00,1307,"2023"
"28944",2023-09-18 11:45:00,1307,"2023"
"28945",2023-09-18 12:00:00,1307,"2023"
"28946",2023-09-18 12:15:00,1307,"2023"
"28947",2023-09-18 12:30:00,1307,"2023"
"28948",2023-09-18 12:45:00,1307,"2023"
"28949",2023-09-18 13:00:00,1307,"2023"
"28950",2023-09-18 13:15:00,1307,"2023"
"28951",2023-09-18 13:30:00,1307,"2023"
"28952",2023-09-18 13:45:00,1307,"2023"
"28953",2023-09-18 14:00:00,1307,"2023"
"28954",2023-09-18 14:15:00,1307,"2023"
"28955",2023-09-18 14:30:00,1307,"2023"
"28956",2023-09-18 14:45:00,1307,"2023"
"28957",2023-09-18 15:00:00,1307,"2023"
"28958",2023-09-18 15:15:00,1307,"2023"
"28959",2023-09-18 15:30:00,1307,"2023"
"28960",2023-09-18 15:45:00,1307,"2023"
"28961",2023-09-18 16:00:00,1307,"2023"
"28962",2023-09-18 16:15:00,1307,"2023"
"28963",2023-09-18 16:30:00,1307,"2023"
"28964",2023-09-18 16:45:00,1307,"2023"
"28965",2023-09-18 17:00:00,1307,"2023"
"28966",2023-09-18 17:15:00,1307,"2023"
"28967",2023-09-18 17:30:00,1307,"2023"
"28968",2023-09-18 17:45:00,1307,"2023"
"28969",2023-09-18 18:00:00,1307,"2023"
"28970",2023-09-18 18:15:00,1307,"2023"
"28971",2023-09-18 18:30:00,1307,"2023"
"28972",2023-09-18 18:45:00,1307,"2023"
"28973",2023-09-18 19:00:00,1307,"2023"
"28974",2023-09-18 19:15:00,1307,"2023"
"28975",2023-09-18 19:30:00,1307,"2023"
"28976",2023-09-18 19:45:00,1307,"2023"
"28977",2023-09-18 20:00:00,1307,"2023"
"28978",2023-09-18 20:15:00,1307,"2023"
"28979",2023-09-18 20:30:00,1307,"2023"
"28980",2023-09-18 20:45:00,1307,"2023"
"28981",2023-09-18 21:00:00,1307,"2023"
"28982",2023-09-18 21:15:00,1307,"2023"
"28983",2023-09-18 21:30:00,1307,"2023"
"28984",2023-09-18 21:45:00,1307,"2023"
"28985",2023-09-18 22:00:00,1307,"2023"
"28986",2023-09-18 22:15:00,1307,"2023"
"28987",2023-09-18 22:30:00,1307,"2023"
"28988",2023-09-18 22:45:00,1307,"2023"
"28989",2023-09-18 23:00:00,1307,"2023"
"28990",2023-09-18 23:15:00,1307,"2023"
"28991",2023-09-18 23:30:00,1307,"2023"
"28992",2023-09-18 23:45:00,1307,"2023"
"28993",2023-09-19,1307,"2023"
"28994",2023-09-19 00:15:00,1307,"2023"
"28995",2023-09-19 00:30:00,1307,"2023"
"28996",2023-09-19 00:45:00,1307,"2023"
"28997",2023-09-19 01:00:00,1307,"2023"
"28998",2023-09-19 01:15:00,1307,"2023"
"28999",2023-09-19 01:30:00,1307,"2023"
"29000",2023-09-19 01:45:00,1307,"2023"
"29001",2023-09-19 02:00:00,1307,"2023"
"29002",2023-09-19 02:15:00,1307,"2023"
"29003",2023-09-19 02:30:00,1307,"2023"
"29004",2023-09-19 02:45:00,1307,"2023"
"29005",2023-09-19 03:00:00,1307,"2023"
"29006",2023-09-19 03:15:00,1307,"2023"
"29007",2023-09-19 03:30:00,1306,"2023"
"29008",2023-09-19 03:45:00,1306,"2023"
"29009",2023-09-19 04:00:00,1306,"2023"
"29010",2023-09-19 04:15:00,1306,"2023"
"29011",2023-09-19 04:30:00,1307,"2023"
"29012",2023-09-19 04:45:00,1307,"2023"
"29013",2023-09-19 05:00:00,1307,"2023"
"29014",2023-09-19 05:15:00,1307,"2023"
"29015",2023-09-19 05:30:00,1307,"2023"
"29016",2023-09-19 05:45:00,1307,"2023"
"29017",2023-09-19 06:00:00,1307,"2023"
"29018",2023-09-19 06:15:00,1307,"2023"
"29019",2023-09-19 06:30:00,1307,"2023"
"29020",2023-09-19 06:45:00,1307,"2023"
"29021",2023-09-19 07:00:00,1307,"2023"
"29022",2023-09-19 07:15:00,1307,"2023"
"29023",2023-09-19 07:30:00,1307,"2023"
"29024",2023-09-19 07:45:00,1307,"2023"
"29025",2023-09-19 08:00:00,1307,"2023"
"29026",2023-09-19 08:15:00,1307,"2023"
"29027",2023-09-19 08:30:00,1307,"2023"
"29028",2023-09-19 08:45:00,1307,"2023"
"29029",2023-09-19 09:00:00,1307,"2023"
"29030",2023-09-19 09:15:00,1307,"2023"
"29031",2023-09-19 09:30:00,1307,"2023"
"29032",2023-09-19 09:45:00,1307,"2023"
"29033",2023-09-19 10:00:00,1307,"2023"
"29034",2023-09-19 10:15:00,1307,"2023"
"29035",2023-09-19 10:30:00,1307,"2023"
"29036",2023-09-19 10:45:00,1307,"2023"
"29037",2023-09-19 11:00:00,1307,"2023"
"29038",2023-09-19 11:15:00,1307,"2023"
"29039",2023-09-19 11:30:00,1307,"2023"
"29040",2023-09-19 11:45:00,1307,"2023"
"29041",2023-09-19 12:00:00,1307,"2023"
"29042",2023-09-19 12:15:00,1307,"2023"
"29043",2023-09-19 12:30:00,1307,"2023"
"29044",2023-09-19 12:45:00,1307,"2023"
"29045",2023-09-19 13:00:00,1307,"2023"
"29046",2023-09-19 13:15:00,1307,"2023"
"29047",2023-09-19 13:30:00,1307,"2023"
"29048",2023-09-19 13:45:00,1307,"2023"
"29049",2023-09-19 14:00:00,1308,"2023"
"29050",2023-09-19 14:15:00,1308,"2023"
"29051",2023-09-19 14:30:00,1308,"2023"
"29052",2023-09-19 14:45:00,1308,"2023"
"29053",2023-09-19 15:00:00,1308,"2023"
"29054",2023-09-19 15:15:00,1308,"2023"
"29055",2023-09-19 15:30:00,1308,"2023"
"29056",2023-09-19 15:45:00,1308,"2023"
"29057",2023-09-19 16:00:00,1309,"2023"
"29058",2023-09-19 16:15:00,1309,"2023"
"29059",2023-09-19 16:30:00,1309,"2023"
"29060",2023-09-19 16:45:00,1309,"2023"
"29061",2023-09-19 17:00:00,1309,"2023"
"29062",2023-09-19 17:15:00,1309,"2023"
"29063",2023-09-19 17:30:00,1310,"2023"
"29064",2023-09-19 17:45:00,1310,"2023"
"29065",2023-09-19 18:00:00,1310,"2023"
"29066",2023-09-19 18:15:00,1310,"2023"
"29067",2023-09-19 18:30:00,1310,"2023"
"29068",2023-09-19 18:45:00,1310,"2023"
"29069",2023-09-19 19:00:00,1310,"2023"
"29070",2023-09-19 19:15:00,1310,"2023"
"29071",2023-09-19 19:30:00,1310,"2023"
"29072",2023-09-19 19:45:00,1310,"2023"
"29073",2023-09-19 20:00:00,1310,"2023"
"29074",2023-09-19 20:15:00,1310,"2023"
"29075",2023-09-19 20:30:00,1310,"2023"
"29076",2023-09-19 20:45:00,1310,"2023"
"29077",2023-09-19 21:00:00,1310,"2023"
"29078",2023-09-19 21:15:00,1310,"2023"
"29079",2023-09-19 21:30:00,1310,"2023"
"29080",2023-09-19 21:45:00,1310,"2023"
"29081",2023-09-19 22:00:00,1310,"2023"
"29082",2023-09-19 22:15:00,1310,"2023"
"29083",2023-09-19 22:30:00,1310,"2023"
"29084",2023-09-19 22:45:00,1310,"2023"
"29085",2023-09-19 23:00:00,1310,"2023"
"29086",2023-09-19 23:15:00,1310,"2023"
"29087",2023-09-19 23:30:00,1310,"2023"
"29088",2023-09-19 23:45:00,1310,"2023"
"29089",2023-09-20,1310,"2023"
"29090",2023-09-20 00:15:00,1310,"2023"
"29091",2023-09-20 00:30:00,1310,"2023"
"29092",2023-09-20 00:45:00,1310,"2023"
"29093",2023-09-20 01:00:00,1310,"2023"
"29094",2023-09-20 01:15:00,1310,"2023"
"29095",2023-09-20 01:30:00,1310,"2023"
"29096",2023-09-20 01:45:00,1310,"2023"
"29097",2023-09-20 02:00:00,1310,"2023"
"29098",2023-09-20 02:15:00,1310,"2023"
"29099",2023-09-20 02:30:00,1310,"2023"
"29100",2023-09-20 02:45:00,1310,"2023"
"29101",2023-09-20 03:00:00,1310,"2023"
"29102",2023-09-20 03:15:00,1309,"2023"
"29103",2023-09-20 03:30:00,1309,"2023"
"29104",2023-09-20 03:45:00,1309,"2023"
"29105",2023-09-20 04:00:00,1309,"2023"
"29106",2023-09-20 04:15:00,1309,"2023"
"29107",2023-09-20 04:30:00,1309,"2023"
"29108",2023-09-20 04:45:00,1309,"2023"
"29109",2023-09-20 05:00:00,1309,"2023"
"29110",2023-09-20 05:15:00,1309,"2023"
"29111",2023-09-20 05:30:00,1309,"2023"
"29112",2023-09-20 05:45:00,1309,"2023"
"29113",2023-09-20 06:00:00,1309,"2023"
"29114",2023-09-20 06:15:00,1309,"2023"
"29115",2023-09-20 06:30:00,1309,"2023"
"29116",2023-09-20 06:45:00,1309,"2023"
"29117",2023-09-20 07:00:00,1309,"2023"
"29118",2023-09-20 07:15:00,1309,"2023"
"29119",2023-09-20 07:30:00,1309,"2023"
"29120",2023-09-20 07:45:00,1309,"2023"
"29121",2023-09-20 08:00:00,1309,"2023"
"29122",2023-09-20 08:15:00,1309,"2023"
"29123",2023-09-20 08:30:00,1309,"2023"
"29124",2023-09-20 08:45:00,1309,"2023"
"29125",2023-09-20 09:00:00,1309,"2023"
"29126",2023-09-20 09:15:00,1309,"2023"
"29127",2023-09-20 09:30:00,1309,"2023"
"29128",2023-09-20 09:45:00,1309,"2023"
"29129",2023-09-20 10:00:00,1309,"2023"
"29130",2023-09-20 10:15:00,1309,"2023"
"29131",2023-09-20 10:30:00,1309,"2023"
"29132",2023-09-20 10:45:00,1309,"2023"
"29133",2023-09-20 11:00:00,1309,"2023"
"29134",2023-09-20 11:15:00,1309,"2023"
"29135",2023-09-20 11:30:00,1309,"2023"
"29136",2023-09-20 11:45:00,1309,"2023"
"29137",2023-09-20 12:00:00,1309,"2023"
"29138",2023-09-20 12:15:00,1310,"2023"
"29139",2023-09-20 12:30:00,1309,"2023"
"29140",2023-09-20 12:45:00,1309,"2023"
"29141",2023-09-20 13:00:00,1309,"2023"
"29142",2023-09-20 13:15:00,1309,"2023"
"29143",2023-09-20 13:30:00,1309,"2023"
"29144",2023-09-20 13:45:00,1309,"2023"
"29145",2023-09-20 14:00:00,1309,"2023"
"29146",2023-09-20 14:15:00,1309,"2023"
"29147",2023-09-20 14:30:00,1309,"2023"
"29148",2023-09-20 14:45:00,1309,"2023"
"29149",2023-09-20 15:00:00,1309,"2023"
"29150",2023-09-20 15:15:00,1310,"2023"
"29151",2023-09-20 15:30:00,1310,"2023"
"29152",2023-09-20 15:45:00,1310,"2023"
"29153",2023-09-20 16:00:00,1310,"2023"
"29154",2023-09-20 16:15:00,1310,"2023"
"29155",2023-09-20 16:30:00,1310,"2023"
"29156",2023-09-20 16:45:00,1311,"2023"
"29157",2023-09-20 17:00:00,1311,"2023"
"29158",2023-09-20 17:15:00,1311,"2023"
"29159",2023-09-20 17:30:00,1312,"2023"
"29160",2023-09-20 17:45:00,1312,"2023"
"29161",2023-09-20 18:00:00,1312,"2023"
"29162",2023-09-20 18:15:00,1312,"2023"
"29163",2023-09-20 18:30:00,1312,"2023"
"29164",2023-09-20 18:45:00,1313,"2023"
"29165",2023-09-20 19:00:00,1313,"2023"
"29166",2023-09-20 19:15:00,1313,"2023"
"29167",2023-09-20 19:30:00,1313,"2023"
"29168",2023-09-20 19:45:00,1314,"2023"
"29169",2023-09-20 20:00:00,1314,"2023"
"29170",2023-09-20 20:15:00,1315,"2023"
"29171",2023-09-20 20:30:00,1315,"2023"
"29172",2023-09-20 20:45:00,1315,"2023"
"29173",2023-09-20 21:00:00,1315,"2023"
"29174",2023-09-20 21:15:00,1315,"2023"
"29175",2023-09-20 21:30:00,1315,"2023"
"29176",2023-09-20 21:45:00,1315,"2023"
"29177",2023-09-20 22:00:00,1315,"2023"
"29178",2023-09-20 22:15:00,1315,"2023"
"29179",2023-09-20 22:30:00,1315,"2023"
"29180",2023-09-20 22:45:00,1315,"2023"
"29181",2023-09-20 23:00:00,1315,"2023"
"29182",2023-09-20 23:15:00,1315,"2023"
"29183",2023-09-20 23:30:00,1315,"2023"
"29184",2023-09-20 23:45:00,1315,"2023"
"29185",2023-09-21,1315,"2023"
"29186",2023-09-21 00:15:00,1315,"2023"
"29187",2023-09-21 00:30:00,1315,"2023"
"29188",2023-09-21 00:45:00,1315,"2023"
"29189",2023-09-21 01:00:00,1315,"2023"
"29190",2023-09-21 01:15:00,1315,"2023"
"29191",2023-09-21 01:30:00,1315,"2023"
"29192",2023-09-21 01:45:00,1315,"2023"
"29193",2023-09-21 02:00:00,1315,"2023"
"29194",2023-09-21 02:15:00,1315,"2023"
"29195",2023-09-21 02:30:00,1315,"2023"
"29196",2023-09-21 02:45:00,1315,"2023"
"29197",2023-09-21 03:00:00,1315,"2023"
"29198",2023-09-21 03:15:00,1315,"2023"
"29199",2023-09-21 03:30:00,1315,"2023"
"29200",2023-09-21 03:45:00,1315,"2023"
"29201",2023-09-21 04:00:00,1315,"2023"
"29202",2023-09-21 04:15:00,1315,"2023"
"29203",2023-09-21 04:30:00,1315,"2023"
"29204",2023-09-21 04:45:00,1316,"2023"
"29205",2023-09-21 05:00:00,1316,"2023"
"29206",2023-09-21 05:15:00,1316,"2023"
"29207",2023-09-21 05:30:00,1317,"2023"
"29208",2023-09-21 05:45:00,1317,"2023"
"29209",2023-09-21 06:00:00,1317,"2023"
