"","day","DailySum"
"3211","2022-07-16",24.204
"3212","2022-07-17",24.583
"3213","2022-07-18",24.147
"3214","2022-07-19",23.952
"3215","2022-07-20",23.908
"3216","2022-07-21",23.76
"3217","2022-07-22",24.341
"3218","2022-07-23",23.351
"3219","2022-07-24",23.856
"3220","2022-07-25",23.502
"3221","2022-07-26",22.037
"3222","2022-07-27",19.764
"3223","2022-07-28",20.896
"3224","2022-07-29",21.777
"3225","2022-07-30",19.461
"3226","2022-07-31",19.012
"3227","2022-08-01",18.743
"3228","2022-08-02",18.802
"3229","2022-08-03",22.13
"3230","2022-08-04",23.148
"3231","2022-08-05",23.257
"3232","2022-08-06",23.043
"3233","2022-08-07",19.588
"3234","2022-08-08",18.072
"3235","2022-08-09",15.729
"3236","2022-08-10",20.067
"3237","2022-08-11",21.263
"3238","2022-08-12",21.974
"3239","2022-08-13",23.169
"3240","2022-08-14",23.053
"3241","2022-08-15",22.465
"3242","2022-08-16",22.054
"3243","2022-08-17",12.428
"3244","2022-08-18",4.358
"3245","2022-08-19",20.551
"3246","2022-08-20",21.77
"3247","2022-08-21",21.67
"3248","2022-08-22",21.424
"3249","2022-08-23",21.169
"3250","2022-08-24",20.735
"3251","2022-08-25",20.354
"3252","2022-08-26",20.422
"3253","2022-08-27",19.314
"3254","2022-08-28",19.91
"3255","2022-08-29",17.068
"3256","2022-08-30",17.032
"3257","2022-08-31",17.791
"3258","2022-09-01",17.234
"3259","2022-09-02",11.836
"3260","2022-09-03",16.792
"3261","2022-09-04",17.771
"3262","2022-09-05",16.081
"3263","2022-09-06",16.49
"3264","2022-09-07",13.904
"3265","2022-09-08",16.717
"3266","2022-09-09",16.155
"3267","2022-09-10",7.297
"3268","2022-09-11",8.981
"3269","2022-09-12",10.874
"3270","2022-09-13",10.051
"3271","2022-09-14",11.575
"3272","2022-09-15",7.86
"3273","2022-09-16",7.865
"3274","2022-09-17",7.367
"3275","2022-09-18",7.083
"3276","2022-09-19",6.467
"3277","2022-09-20",3.605
"3278","2022-09-21",3.151
"3279","2022-09-22",7.725
"3280","2022-09-23",11.289
"3281","2022-09-24",10.582
"3282","2022-09-25",10.509
"3283","2022-09-26",9.825
"3284","2022-09-27",9.316
"3285","2022-09-28",6.664
"3286","2022-09-29",5.877
"3287","2022-09-30",9.638
"3288","2022-10-01",9.635
"3289","2022-10-02",9.277
"3290","2022-10-03",8.466
"3291","2022-10-04",7.888
"3292","2022-10-05",8.065
"3293","2022-10-06",8.333
"3294","2022-10-07",8.789
"3295","2022-10-08",7.939
"3296","2022-10-09",7.675
"3297","2022-10-10",7.276
"3298","2022-10-11",7.5
"3299","2022-10-12",7.124
"3300","2022-10-13",6.922
"3301","2022-10-14",6.706
"3302","2022-10-15",6.349
"3303","2022-10-16",5.518
"3304","2022-10-17",6.027
"3305","2022-10-18",3.69
"3306","2022-10-19",5.467
"3307","2022-10-20",5.23
"3308","2022-10-21",2.833
"3309","2022-10-22",3.348
"3310","2022-10-23",5.887
"3311","2022-10-24",2.243
"3312","2022-10-25",4.563
"3313","2022-10-26",3.855
"3314","2022-10-27",3.719
"3315","2022-10-28",4.198
"3316","2022-10-29",3.888
"3317","2022-10-30",4.175
"3318","2022-10-31",2.821
"3319","2022-11-01",2.174
"3320","2022-11-02",2.872
"3321","2022-11-03",4.105
"3322","2022-11-04",0.65
"3323","2022-11-05",2.459
"3324","2022-11-06",0.441
"3325","2022-11-07",1.373
"3326","2022-11-08",3.133
"3327","2022-11-09",1.966
"3328","2022-11-10",1.687
"3329","2022-11-11",3.12
"3330","2022-11-12",2.708
"3331","2022-11-13",2.685
"3332","2022-11-14",1.209
"3333","2022-11-15",1.216
"3334","2022-11-16",1.195
"3335","2022-11-17",1.967
"3336","2022-11-18",0.96
"3337","2022-11-19",1.003
"3338","2022-11-20",1.014
"3339","2022-11-21",2.235
"3340","2022-11-22",1.434
"3341","2022-11-23",1.533
"3342","2022-11-24",1.114
"3343","2022-11-25",2.51
"3344","2022-11-26",1.503
"3345","2022-11-27",1.412
"3346","2022-11-28",1.998
"3347","2022-11-29",0.871
"3348","2022-11-30",0.482
"3349","2022-12-01",0.931
"3350","2022-12-02",1.708
"3351","2022-12-03",1.132
"3352","2022-12-04",0.921
"3353","2022-12-05",1.228
"3354","2022-12-06",2.157
"3355","2022-12-07",0.59
"3356","2022-12-08",0.392
"3357","2022-12-09",0.411
"3358","2022-12-10",0.419
"3359","2022-12-11",0.521
"3360","2022-12-12",2.327
"3361","2022-12-13",1.776
"3362","2022-12-14",0.906
"3363","2022-12-15",1.31
"3364","2022-12-16",0
"3365","2022-12-17",0
"3366","2022-12-18",0
"3367","2022-12-19",2.448
"3368","2022-12-20",0.665
"3369","2022-12-21",1.905
"3370","2022-12-22",1.742
"3371","2022-12-23",1.067
"3372","2022-12-24",0.543
"3373","2022-12-25",2.208
"3374","2022-12-26",0.684
"3375","2022-12-27",0.388
"3376","2022-12-28",1.416
"3377","2022-12-29",0.675
"3378","2022-12-30",0.58
"3379","2022-12-31",2.562
"3380","2023-01-01",0.767
"3381","2023-01-02",2.133
"3382","2023-01-03",1.918
"3383","2023-01-04",0.52
"3384","2023-01-05",2.395
"3385","2023-01-06",2.117
"3386","2023-01-07",1.162
"3387","2023-01-08",1.926
"3388","2023-01-09",1.854
"3389","2023-01-10",1.683
"3390","2023-01-11",0.982
"3391","2023-01-12",1.362
"3392","2023-01-13",1.47
"3393","2023-01-14",1.607
"3394","2023-01-15",1.305
"3395","2023-01-16",2.421
"3396","2023-01-17",2.748
"3397","2023-01-18",1.07
"3398","2023-01-19",2.683
"3399","2023-01-20",1.189
"3400","2023-01-21",1.321
"3401","2023-01-22",3.083
"3402","2023-01-23",1.516
"3403","2023-01-24",1.361
"3404","2023-01-25",1.41
"3405","2023-01-26",0
"3406","2023-01-27",2.892
"3407","2023-01-28",3.489
"3408","2023-01-29",1.614
"3409","2023-01-30",0.211
"3410","2023-01-31",0
"3411","2023-02-01",0
"3412","2023-02-02",0
"3413","2023-02-03",0
"3414","2023-02-04",0
"3415","2023-02-05",2.586
"3416","2023-02-06",3.715
"3417","2023-02-07",1.785
"3418","2023-02-08",4.297
"3419","2023-02-09",3.15
"3420","2023-02-10",4.428
"3421","2023-02-11",3.777
"3422","2023-02-12",3.558
"3423","2023-02-13",3.078
"3424","2023-02-14",3.612
"3425","2023-02-15",5.004
"3426","2023-02-16",4.863
"3427","2023-02-17",5.672
"3428","2023-02-18",5.268
"3429","2023-02-19",5.646
"3430","2023-02-20",5.927
"3431","2023-02-21",2.745
"3432","2023-02-22",3.974
"3433","2023-02-23",4.239
"3434","2023-02-24",6.744
"3435","2023-02-25",11.84
"3436","2023-02-26",3.936
"3437","2023-02-27",9.008
"3438","2023-02-28",8.658
"3439","2023-03-01",1.756
"3440","2023-03-02",1.285
"3441","2023-03-03",0
"3442","2023-03-04",0.03
"3443","2023-03-05",0
"3444","2023-03-06",0
"3445","2023-03-07",0
"3446","2023-03-08",0
"3447","2023-03-09",0
"3448","2023-03-10",0
"3449","2023-03-11",1.139
"3450","2023-03-12",0.278
"3451","2023-03-13",0
"3452","2023-03-14",0
"3453","2023-03-15",0
"3454","2023-03-16",0
"3455","2023-03-17",0
"3456","2023-03-18",0
"3457","2023-03-19",0
"3458","2023-03-20",0
"3459","2023-03-21",0
"3460","2023-03-22",0
"3461","2023-03-23",0
"3462","2023-03-24",0
"3463","2023-03-25",0
"3464","2023-03-26",0
"3465","2023-03-27",0
"3466","2023-03-28",0
"3467","2023-03-29",0
"3468","2023-03-30",0
"3469","2023-03-31",0
"3470","2023-04-01",0
"3471","2023-04-02",0
"3472","2023-04-03",0
"3473","2023-04-04",0
"3474","2023-04-05",0
"3475","2023-04-06",0
"3476","2023-04-07",0
"3477","2023-04-08",0
"3478","2023-04-09",0
"3479","2023-04-10",0
"3480","2023-04-11",0
"3481","2023-04-12",0
"3482","2023-04-13",0
"3483","2023-04-14",0
"3484","2023-04-15",0
"3485","2023-04-16",0
"3486","2023-04-17",0
"3487","2023-04-18",0
"3488","2023-04-19",0
"3489","2023-04-20",0
"3490","2023-04-21",0
"3491","2023-04-22",0
"3492","2023-04-23",0
"3493","2023-04-24",0
"3494","2023-04-25",0
"3495","2023-04-26",0
"3496","2023-04-27",0
"3497","2023-04-28",0
"3498","2023-04-29",0
"3499","2023-04-30",0
"3500","2023-05-01",0
"3501","2023-05-02",0
"3502","2023-05-03",0
"3503","2023-05-04",0
"3504","2023-05-05",0
"3505","2023-05-06",0
"3506","2023-05-07",0
"3507","2023-05-08",0
"3508","2023-05-09",0
"3509","2023-05-10",0
"3510","2023-05-11",0
"3511","2023-05-12",0
"3512","2023-05-13",0
"3513","2023-05-14",0
"3514","2023-05-15",0
"3515","2023-05-16",0
"3516","2023-05-17",0
"3517","2023-05-18",0
"3518","2023-05-19",0
"3519","2023-05-20",0
"3520","2023-05-21",0
"3521","2023-05-22",0
"3522","2023-05-23",0
"3523","2023-05-24",0
"3524","2023-05-25",0
"3525","2023-05-26",0
"3526","2023-05-27",0
"3527","2023-05-28",0
"3528","2023-05-29",0
"3529","2023-05-30",0
"3530","2023-05-31",0
"3531","2023-06-01",0
"3532","2023-06-02",0
"3533","2023-06-03",0
"3534","2023-06-04",0
"3535","2023-06-05",0
"3536","2023-06-06",0
"3537","2023-06-07",0
"3538","2023-06-08",0
"3539","2023-06-09",0
"3540","2023-06-10",0
"3541","2023-06-11",0
"3542","2023-06-12",0
"3543","2023-06-13",0
"3544","2023-06-14",0.073
"3545","2023-06-15",26.115
"3546","2023-06-16",25.866
"3547","2023-06-17",13.969
"3548","2023-06-18",9.787
"3549","2023-06-19",10.76
"3550","2023-06-20",13.584
"3551","2023-06-21",26.732
"3552","2023-06-22",22.859
"3553","2023-06-23",25.07
"3554","2023-06-24",26.668
"3555","2023-06-25",27.391
"3556","2023-06-26",27.876
"3557","2023-06-27",24.402
"3558","2023-06-28",27.017
"3559","2023-06-29",27.159
"3560","2023-06-30",27.513
"3561","2023-07-01",27.967
"3562","2023-07-02",27.674
"3563","2023-07-03",27.702
"3564","2023-07-04",26.605
"3565","2023-07-05",27.499
"3566","2023-07-06",26.522
"3567","2023-07-07",27.118
"3568","2023-07-08",27.419
"3569","2023-07-09",26.762
"3570","2023-07-10",27.807
"3571","2023-07-11",26.701
"3572","2023-07-12",26.315
"3573","2023-07-13",25.112
"3574","2023-07-14",26.442
"3575","2023-07-15",26.169
"3576","2023-07-16",26.004
"3577","2023-07-17",26.188
"3578","2023-07-18",26.11
"3579","2023-07-19",25.475
"3580","2023-07-20",24.324
"3581","2023-07-21",25.673
"3582","2023-07-22",25.468
"3583","2023-07-23",23.504
"3584","2023-07-24",14.955
"3585","2023-07-25",18.458
"3586","2023-07-26",24.252
"3587","2023-07-27",23.244
"3588","2023-07-28",24.047
"3589","2023-07-29",22.526
"3590","2023-07-30",23.94
"3591","2023-07-31",23.557
"3592","2023-08-01",24.011
"3593","2023-08-02",23.683
"3594","2023-08-03",23.73
"3595","2023-08-04",15.638
"3596","2023-08-05",13.185
"3597","2023-08-06",15.495
"3598","2023-08-07",21.81
"3599","2023-08-08",23.814
"3600","2023-08-09",22.788
"3601","2023-08-10",19.406
"3602","2023-08-11",23.357
"3603","2023-08-12",23.116
"3604","2023-08-13",22.862
"3605","2023-08-14",7.783
"3606","2023-08-15",10.721
"3607","2023-08-16",12.477
"3608","2023-08-17",5.832
"3609","2023-08-18",20.96
"3610","2023-08-19",13.491
"3611","2023-08-20",8.662
"3612","2023-08-21",11.979
"3613","2023-08-22",16.472
"3614","2023-08-23",16.768
"3615","2023-08-24",12.694
"3616","2023-08-25",16.94
"3617","2023-08-26",13.615
"3618","2023-08-27",11.824
"3619","2023-08-28",12.271
"3620","2023-08-29",7.599
"3621","2023-08-30",16.226
"3622","2023-08-31",2.523
"3623","2023-09-01",13.228
"3624","2023-09-02",12.067
"3625","2023-09-03",8.105
"3626","2023-09-04",11.833
"3627","2023-09-05",17.185
"3628","2023-09-06",16.438
"3629","2023-09-07",16.754
"3630","2023-09-08",15.664
"3631","2023-09-09",14.863
"3632","2023-09-10",15.334
"3633","2023-09-11",14.455
"3634","2023-09-12",15.144
"3635","2023-09-13",13.989
"3636","2023-09-14",12.604
"3637","2023-09-15",9.905
"3638","2023-09-16",8.963
"3639","2023-09-17",10.696
"3640","2023-09-18",13.215
"3641","2023-09-19",13.07
"3642","2023-09-20",9.834
"3643","2023-09-21",5.349
"3644","2023-09-22",12.758
"3645","2023-09-23",6.617
"3646","2023-09-24",1.778
"3647","2023-09-25",2.301
"3648","2023-09-26",7.201
"3649","2023-09-27",7.599
"3650","2023-09-28",8.144
"3651","2023-09-29",5.933
"3652","2023-09-30",8.619
"3653","2023-10-01",9.338
"3654","2023-10-02",4.826
"3655","2023-10-03",6.657
"3656","2023-10-04",9.401
"3657","2023-10-05",8.843
"3658","2023-10-06",8.68
"3659","2023-10-07",8.5
"3660","2023-10-08",8.404
"3661","2023-10-09",2.547
"3662","2023-10-10",4.055
"3663","2023-10-11",2.047
"3664","2023-10-12",8.009
"3665","2023-10-13",4.669
"3666","2023-10-14",4.233
"3667","2023-10-15",7.033
"3668","2023-10-16",1.99
"3669","2023-10-17",6.508
"3670","2023-10-18",5.899
"3671","2023-10-19",5.698
"3672","2023-10-20",5.437
"3673","2023-10-21",5.034
"3674","2023-10-22",3.175
"3675","2023-10-23",4.828
"3676","2023-10-24",3.24
"3677","2023-10-25",3.114
"3678","2023-10-26",4.86
"3679","2023-10-27",4.022
"3680","2023-10-28",3.662
"3681","2023-10-29",3.341
"3682","2023-10-30",3.241
"3683","2023-10-31",3.694
"3684","2023-11-01",2.287
"3685","2023-11-02",1.789
"3686","2023-11-03",3.39
"3687","2023-11-04",0.653
"3688","2023-11-05",3.424
"3689","2023-11-06",0.963
"3690","2023-11-07",2.485
"3691","2023-11-08",2.096
"3692","2023-11-09",3.57
"3693","2023-11-10",3.043
"3694","2023-11-11",1.597
"3695","2023-11-12",3.384
"3696","2023-11-13",3.657
"3697","2023-11-14",2.903
"3698","2023-11-15",2.758
"3699","2023-11-16",1.284
"3700","2023-11-17",1.227
"3701","2023-11-18",2.972
"3702","2023-11-19",2.136
"3703","2023-11-20",1.287
"3704","2023-11-21",1.431
"3705","2023-11-22",2.089
"3706","2023-11-23",1.574
"3707","2023-11-24",1.119
"3708","2023-11-25",1.079
"3709","2023-11-26",1.091
"3710","2023-11-27",1.088
"3711","2023-11-28",1.229
"3712","2023-11-29",2.452
"3713","2023-11-30",0.891
"3714","2023-12-01",1.412
"3715","2023-12-02",0.848
"3716","2023-12-03",0.61
"3717","2023-12-04",0.788
"3718","2023-12-05",1.823
"3719","2023-12-06",0.831
"3720","2023-12-07",0.95
"3721","2023-12-08",1.985
"3722","2023-12-09",1.309
"3723","2023-12-10",0.681
"3724","2023-12-11",2.359
"3725","2023-12-12",0.836
"3726","2023-12-13",1.968
"3727","2023-12-14",2.25
"3728","2023-12-15",1.23
"3729","2023-12-16",1.016
"3730","2023-12-17",2.191
"3731","2023-12-18",2.206
"3732","2023-12-19",1.68
"3733","2023-12-20",0.866
"3734","2023-12-21",0.935
"3735","2023-12-22",1.806
"3736","2023-12-23",1.001
"3737","2023-12-24",1.125
"3738","2023-12-25",1.058
"3739","2023-12-26",2.381
"3740","2023-12-27",1.091
"3741","2023-12-28",1.813
"3742","2023-12-29",1.519
"3743","2023-12-30",1.866
"3744","2023-12-31",2.141
"3745","2024-01-01",1.212
"3746","2024-01-02",1.436
"3747","2024-01-03",1.997
"3748","2024-01-04",1.853
"3749","2024-01-05",2.896
"3750","2024-01-06",2.005
"3751","2024-01-07",2.367
"3752","2024-01-08",0.995
"3753","2024-01-09",0.679
"3754","2024-01-10",2.016
"3755","2024-01-11",1.842
"3756","2024-01-12",0.933
"3757","2024-01-13",0.614
"3758","2024-01-14",2.367
"3759","2024-01-15",1.166
"3760","2024-01-16",2.585
"3761","2024-01-17",0.416
"3762","2024-01-18",1.031
"3763","2024-01-19",2.739
"3764","2024-01-20",1.356
"3765","2024-01-21",1.399
"3766","2024-01-22",1.421
"3767","2024-01-23",2.521
"3768","2024-01-24",1.836
"3769","2024-01-25",2.383
"3770","2024-01-26",0.88
"3771","2024-01-27",1.257
"3772","2024-01-28",3.525
"3773","2024-01-29",2.373
"3774","2024-01-30",2.665
"3775","2024-01-31",1.073
"3776","2024-02-01",3.016
"3777","2024-02-02",3.091
"3778","2024-02-03",3.264
"3779","2024-02-04",2.934
"3780","2024-02-05",2.485
"3781","2024-02-06",4.321
"3782","2024-02-07",4.721
"3783","2024-02-08",4.057
"3784","2024-02-09",3.045
"3785","2024-02-10",4.25
"3786","2024-02-11",2.778
"3787","2024-02-12",5.245
"3788","2024-02-13",3.987
"3789","2024-02-14",1.164
"3790","2024-02-15",1.944
"3791","2024-02-16",4.283
"3792","2024-02-17",1.885
"3793","2024-02-18",4.715
"3794","2024-02-19",3.327
"3795","2024-02-20",5.152
"3796","2024-02-21",3.385
"3797","2024-02-22",6.149
"3798","2024-02-23",6.54
"3799","2024-02-24",6.523
"3800","2024-02-25",4.815
"3801","2024-02-26",3.369
"3802","2024-02-27",4.305
"3803","2024-02-28",2.583
"3804","2024-02-29",1.231
"3805","2024-03-01",5.451
"3806","2024-03-02",7.087
"3807","2024-03-03",4.133
"3808","2024-03-04",2.444
"3809","2024-03-05",7.777
"3810","2024-03-06",9.546
"3811","2024-03-07",9.737
"3812","2024-03-08",10.449
"3813","2024-03-09",6.601
"3814","2024-03-10",2.696
"3815","2024-03-11",3.312
"3816","2024-03-12",4.659
"3817","2024-03-13",10.145
"3818","2024-03-14",11.568
"3819","2024-03-15",11.554
"3820","2024-03-16",11.747
"3821","2024-03-17",11.645
"3822","2024-03-18",11.932
"3823","2024-03-19",12.301
"3824","2024-03-20",10.659
"3825","2024-03-21",10.772
"3826","2024-03-22",5.438
"3827","2024-03-23",5.93
"3828","2024-03-24",7.434
"3829","2024-03-25",5.988
"3830","2024-03-26",9.958
"3831","2024-03-27",3.598
"3832","2024-03-28",4.513
"3833","2024-03-29",10.975
"3834","2024-03-30",16.243
"3835","2024-03-31",13.864
"3836","2024-04-01",16.604
"3837","2024-04-02",17.304
"3838","2024-04-03",8.658
"3839","2024-04-04",11.299
"3840","2024-04-05",8.695
"3841","2024-04-06",6.459
"3842","2024-04-07",14.263
"3843","2024-04-08",12.053
"3844","2024-04-09",10.568
"3845","2024-04-10",20.801
"3846","2024-04-11",15.202
"3847","2024-04-12",9.263
"3848","2024-04-13",6.144
"3849","2024-04-14",7.929
"3850","2024-04-15",9.042
"3851","2024-04-16",16.589
"3852","2024-04-17",23.361
"3853","2024-04-18",23.295
"3854","2024-04-19",23.434
"3855","2024-04-20",14.671
"3856","2024-04-21",19.416
"3857","2024-04-22",21.224
"3858","2024-04-23",21.178
"3859","2024-04-24",20.176
"3860","2024-04-25",4.828
"3861","2024-04-26",8.593
"3862","2024-04-27",7.962
"3863","2024-04-28",9.615
"3864","2024-04-29",9.394
"3865","2024-04-30",7.047
"3866","2024-05-01",16.41
"3867","2024-05-02",12.452
"3868","2024-05-03",12.146
"3869","2024-05-04",7.791
"3870","2024-05-05",4.816
"3871","2024-05-06",7.822
"3872","2024-05-07",15.998
"3873","2024-05-08",25.836
"3874","2024-05-09",25.543
"3875","2024-05-10",25.929
"3876","2024-05-11",26.04
"3877","2024-05-12",26.145
"3878","2024-05-13",25.132
"3879","2024-05-14",25.946
"3880","2024-05-15",25.094
"3881","2024-05-16",25.879
"3882","2024-05-17",27.272
"3883","2024-05-18",23.554
"3884","2024-05-19",15.072
"3885","2024-05-20",22.188
"3886","2024-05-21",15.28
"3887","2024-05-22",11.02
"3888","2024-05-23",23.716
"3889","2024-05-24",14.644
"3890","2024-05-25",14.15
"3891","2024-05-26",26.754
"3892","2024-05-27",26.87
"3893","2024-05-28",13.055
"3894","2024-05-29",17.5
"3895","2024-05-30",24.898
"3896","2024-05-31",27.686
"3897","2024-06-01",21.25
"3898","2024-06-02",4.936
"3899","2024-06-03",9.664
"3900","2024-06-04",10.846
"3901","2024-06-05",26.82
"3902","2024-06-06",27.83
"3903","2024-06-07",27.77
"3904","2024-06-08",19.867
"3905","2024-06-09",27.878
"3906","2024-06-10",28.026
"3907","2024-06-11",25.595
"3908","2024-06-12",28.933
"3909","2024-06-13",28.691
"3910","2024-06-14",25.101
"3911","2024-06-15",13.559
"3912","2024-06-16",12.457
"3913","2024-06-17",9.084
"3914","2024-06-18",28.462
"3915","2024-06-19",29.291
"3916","2024-06-20",27.908
"3917","2024-06-21",28.4
"3918","2024-06-22",28.297
"3919","2024-06-23",29.59
"3920","2024-06-24",28.575
"3921","2024-06-25",28.644
"3922","2024-06-26",20.32
"3923","2024-06-27",15.17
"3924","2024-06-28",27.954
"3925","2024-06-29",22.247
"3926","2024-06-30",17.24
"3927","2024-07-01",22.696
"3928","2024-07-02",28.347
"3929","2024-07-03",28.101
"3930","2024-07-04",27.891
"3931","2024-07-05",28.316
"3932","2024-07-06",28.651
"3933","2024-07-07",28.103
"3934","2024-07-08",27.898
"3935","2024-07-09",26.359
"3936","2024-07-10",26.566
"3937","2024-07-11",27.499
"3938","2024-07-12",27.779
"3939","2024-07-13",27.024
"3940","2024-07-14",26.841
"3941","2024-07-15",26.783
"3942","2024-07-16",20.936
"3943","2024-07-17",25.448
"3944","2024-07-18",26.006
"3945","2024-07-19",25.504
"3946","2024-07-20",21.419
"3947","2024-07-21",22.931
"3948","2024-07-22",24.651
"3949","2024-07-23",24.143
"3950","2024-07-24",23.213
"3951","2024-07-25",24.433
"3952","2024-07-26",21.379
"3953","2024-07-27",23.919
"3954","2024-07-28",16.996
"3955","2024-07-29",9.381
"3956","2024-07-30",20.339
"3957","2024-07-31",24.922
"3958","2024-08-01",22.363
"3959","2024-08-02",21.69
"3960","2024-08-03",7.224
"3961","2024-08-04",22.59
"3962","2024-08-05",21.475
"3963","2024-08-06",23.288
"3964","2024-08-07",21.484
"3965","2024-08-08",15.349
"3966","2024-08-09",19.368
"3967","2024-08-10",21.22
"3968","2024-08-11",22
"3969","2024-08-12",14.244
"3970","2024-08-13",18.248
"3971","2024-08-14",23.294
"3972","2024-08-15",7.552
"3973","2024-08-16",22.061
"3974","2024-08-17",12.942
"3975","2024-08-18",21.871
"3976","2024-08-19",15.234
"3977","2024-08-20",21.487
"3978","2024-08-21",21.045
"3979","2024-08-22",7.682
"3980","2024-08-23",10.398
"3981","2024-08-24",8.712
"3982","2024-08-25",21.271
"3983","2024-08-26",20.192
"3984","2024-08-27",14.525
"3985","2024-08-28",20.824
"3986","2024-08-29",20.79
"3987","2024-08-30",20.252
"3988","2024-08-31",17.818
"3989","2024-09-01",17.216
"3990","2024-09-02",16.702
"3991","2024-09-03",17.998
"3992","2024-09-04",16.54
"3993","2024-09-05",16.654
"3994","2024-09-06",13.2
"3995","2024-09-07",11.61
"3996","2024-09-08",14.612
"3997","2024-09-09",14.629
"3998","2024-09-10",14.68
"3999","2024-09-11",6.06
"4000","2024-09-12",8.576
"4001","2024-09-13",13.934
"4002","2024-09-14",13.321
"4003","2024-09-15",9.311
"4004","2024-09-16",7.077
"4005","2024-09-17",6.683
"4006","2024-09-18",8.518
"4007","2024-09-19",12.508
"4008","2024-09-20",12.369
"4009","2024-09-21",11.406
"4010","2024-09-22",9.813
"4011","2024-09-23",10.175
"4012","2024-09-24",10.68
"4013","2024-09-25",3.717
"4014","2024-09-26",10.851
"4015","2024-09-27",11.029
"4016","2024-09-28",10.048
"4017","2024-09-29",10.229
"4018","2024-09-30",10.11
"4019","2024-10-01",0
"4020",NA,0.079
