DATE,DBCODE,ENTITY,SITECODE,AIRTEMP_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,EVENT_CODE,AIRTEMP_MEAN_DAY,AIRTEMP_MEAN_FLAG,AIRTEMP_MAX_DAY,AIRTEMP_MAX_FLAG,AIRTEMP_MAXTIME,AIRTEMP_MIN_DAY,AIRTEMP_MIN_FLAG,AIRTEMP_MINTIME
1958-09-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.1,D,19.4,A,,6.7,A,
1958-09-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,14.8,D,21.7,A,,7.8,A,
1958-09-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,14.7,D,20,A,,9.4,A,
1958-09-29,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,15,D,20,A,,10,A,
1958-09-30,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,14.5,D,21.7,A,,7.2,A,
1958-10-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,14.1,E,24.2,E,,3.9,E,
1958-10-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,16.7,E,29.5,E,,3.9,E,
1958-10-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,17.8,E,30.6,E,,4.9,E,
1958-10-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,17.3,D,22.8,A,,11.7,A,
1958-10-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,14.5,D,20,A,,8.9,A,
1958-10-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12,D,17.8,A,,6.1,A,
1958-10-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.6,D,15.6,A,,5.6,A,
1958-10-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.5,D,12.2,A,,6.7,A,
1958-10-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.8,D,14.4,A,,7.2,A,
1958-10-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.2,D,16.7,A,,5.6,A,
1958-10-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.1,D,15.6,A,,10.6,A,
1958-10-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.7,D,16.1,A,,7.2,A,
1958-10-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.7,D,17.2,A,,6.1,A,
1958-10-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.9,D,16.1,A,,5.6,A,
1958-10-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.7,D,17.8,A,,5.6,A,
1958-10-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.1,D,20,A,,6.1,A,
1958-10-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12.3,D,16.7,A,,7.8,A,
1958-10-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.8,D,12.2,A,,9.4,A,
1958-10-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,D,10,A,,6.1,A,
1958-10-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.1,D,8.9,A,,3.3,A,
1958-10-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.7,D,11.7,A,,1.7,A,
1958-10-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5,D,7.2,A,,2.8,A,
1958-10-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.9,D,7.2,A,,0.6,A,
1958-10-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.6,D,11.1,A,,0,A,
1958-10-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.8,D,13.3,A,,2.2,A,
1958-10-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.4,D,14.4,A,,4.4,A,
1958-10-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.3,D,14.4,A,,6.1,A,
1958-10-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.5,D,10.6,A,,4.4,A,
1958-10-29,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,15,A,,5,A,
1958-10-30,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.1,D,14.4,A,,7.8,A,
1958-10-31,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.4,D,10.6,A,,6.1,A,
1958-11-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.5,D,11.1,A,,7.8,A,
1958-11-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.8,D,11.7,A,,7.8,A,
1958-11-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.7,D,13.3,A,,10,A,
1958-11-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.8,D,11.7,A,,7.8,A,
1958-11-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.7,D,13.9,A,,9.4,A,
1958-11-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.8,D,13.3,A,,8.3,A,
1958-11-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.7,D,10.6,A,,6.7,A,
1958-11-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.6,D,11.7,A,,9.4,A,
1958-11-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.4,D,11.1,A,,5.6,A,
1958-11-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.1,D,7.8,A,,4.4,A,
1958-11-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7,D,8.9,A,,5,A,
1958-11-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.4,D,8.3,A,,4.4,A,
1958-11-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.9,D,7.2,A,,0.6,A,
1958-11-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.1,D,2.2,A,,0,A,
1958-11-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,-0.6,D,1.7,A,,-2.8,A,
1958-11-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,-2.5,D,0,A,,-5,A,
1958-11-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,-1.4,D,1.7,A,,-4.4,A,
1958-11-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.9,D,6.1,A,,1.7,A,
1958-11-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.2,D,4.4,A,,0,A,
1958-11-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,6.7,A,,2.2,A,
1958-11-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.1,D,8.9,A,,3.3,A,
1958-11-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.8,D,8.3,A,,3.3,A,
1958-11-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.2,D,10,A,,4.4,A,
1958-11-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.8,D,7.8,A,,1.7,A,
1958-11-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.1,D,3.3,A,,-1.1,A,
1958-11-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.1,D,3.9,A,,-1.7,A,
1958-11-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,-0.3,D,1.7,A,,-2.2,A,
1958-11-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.9,D,3.9,A,,-2.2,A,
1958-11-29,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,4.4,A,,-1.1,A,
1958-11-30,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.5,D,10.6,A,,4.4,A,
1958-12-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.2,D,10,A,,4.4,A,
1958-12-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.7,D,8.9,A,,4.4,A,
1958-12-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.5,D,10.6,A,,4.4,A,
1958-12-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.2,E,10.9,E,,3.4,E,
1958-12-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.1,E,7.7,E,,-1.6,E,
1958-12-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.8,E,5.6,E,,3.9,E,
1958-12-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.4,E,8.5,E,,6.2,E,
1958-12-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.3,D,6.1,A,,4.4,A,
1958-12-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.1,D,7.8,A,,4.4,A,
1958-12-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,D,9.4,A,,6.7,A,
1958-12-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.9,D,12.2,A,,5.6,A,
1958-12-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.8,D,5.6,A,,0,A,
1958-12-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.5,D,5.6,A,,-0.6,A,
1958-12-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.5,D,5.6,A,,-0.6,A,
1958-12-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.8,D,7.8,A,,1.7,A,
1958-12-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.6,D,7.8,A,,3.3,A,
1958-12-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.8,D,7.8,A,,1.7,A,
1958-12-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.7,D,8.3,A,,1.1,A,
1958-12-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.2,D,10,A,,4.4,A,
1958-12-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.7,D,8.9,A,,4.4,A,
1958-12-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5,D,6.1,A,,3.9,A,
1958-12-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.8,D,5.6,A,,0,A,
1958-12-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.4,D,3.3,A,,-0.6,A,
1958-12-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.5,D,4.4,A,,0.6,A,
1958-12-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.6,D,5,A,,2.2,A,
1958-12-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.6,D,5,A,,2.2,A,
1958-12-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.6,D,5,A,,2.2,A,
1958-12-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.6,D,5,A,,2.2,A,
1958-12-29,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,5.6,A,,3.3,A,
1958-12-30,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.5,D,9.4,A,,5.6,A,
1958-12-31,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.6,D,7.8,A,,3.3,A,
1959-01-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.4,D,6.7,A,,0,A,
1959-01-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,-2.8,D,0,A,,-5.6,A,
1959-01-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,-5.6,D,-3.9,A,,-7.2,A,
1959-01-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,-4.5,D,-1.1,A,,-7.8,A,
1959-01-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0,D,1.1,A,,-1.1,A,
1959-01-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.6,D,1.1,A,,0,A,
1959-01-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.9,D,1.7,A,,0,A,
1959-01-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,2.8,A,,0.6,A,
1959-01-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.7,D,5.6,A,,1.7,A,
1959-01-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.2,D,5.6,A,,2.8,A,
1959-01-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,6.1,A,,2.8,A,
1959-01-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.3,D,7.2,A,,3.3,A,
1959-01-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.4,D,5.6,A,,1.1,A,
1959-01-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.9,D,4.4,A,,-0.6,A,
1959-01-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,6.7,A,,2.2,A,
1959-01-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.7,D,8.3,A,,5,A,
1959-01-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.7,D,9.4,A,,3.9,A,
1959-01-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5,D,6.1,A,,3.9,A,
1959-01-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.5,D,3.9,A,,1.1,A,
1959-01-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.1,D,5.6,A,,0.6,A,
1959-01-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2,D,3.9,A,,0,A,
1959-01-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,6.7,A,,2.2,A,
1959-01-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.3,D,6.7,A,,3.9,A,
1959-01-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.3,D,7.2,A,,3.3,A,
1959-01-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,6.7,A,,2.2,A,
1959-01-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.6,D,7.2,A,,3.9,A,
1959-01-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.1,D,6.1,A,,0,A,
1959-01-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,3.3,A,,0,A,
1959-01-29,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.1,D,2.2,A,,0,A,
1959-01-30,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,3.3,A,,0,A,
1959-01-31,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.4,D,5.6,A,,1.1,A,
1959-02-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,3.3,A,,0,A,
1959-02-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.6,D,3.3,A,,-2.2,A,
1959-02-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.8,D,5,A,,0.6,A,
1959-02-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.8,D,6.1,A,,-0.6,A,
1959-02-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.8,D,6.7,A,,-1.1,A,
1959-02-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2,D,3.9,A,,0,A,
1959-02-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.6,D,1.7,A,,-0.6,A,
1959-02-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0,D,0.6,A,,-0.6,A,
1959-02-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.9,D,1.7,A,,0,A,
1959-02-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.6,D,1.1,A,,0,A,
1959-02-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,-0.6,D,1.1,A,,-2.2,A,
1959-02-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,-0.8,D,0.6,A,,-2.2,A,
1959-02-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,-0.8,D,0.6,A,,-2.2,A,
1959-02-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.3,D,0.6,A,,0,A,
1959-02-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.9,D,1.7,A,,0,A,
1959-02-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.5,D,3.9,A,,1.1,A,
1959-02-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,3.3,A,,0,A,
1959-02-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.2,D,3.3,A,,1.1,A,
1959-02-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.5,D,3.9,A,,1.1,A,
1959-02-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2,D,3.9,A,,0,A,
1959-02-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.6,E,1.8,E,,-0.6,E,
1959-02-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.1,E,5,E,,1.2,E,
1959-02-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4,E,6.6,E,,1.4,E,
1959-02-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.1,D,5,A,,1.1,A,
1959-02-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.1,D,5,A,,1.1,A,
1959-02-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.1,D,5,A,,1.1,A,
1959-02-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,7.2,A,,1.7,A,
1959-02-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.6,D,10.6,A,,0.6,A,
1959-03-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,8.3,A,,0.6,A,
1959-03-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.4,D,9.4,A,,-0.6,A,
1959-03-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.8,D,6.7,A,,-1.1,A,
1959-03-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.3,D,8.3,A,,-1.7,A,
1959-03-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.6,D,8.3,A,,-1.1,A,
1959-03-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.2,D,8.9,A,,-0.6,A,
1959-03-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.1,D,8.9,A,,3.3,A,
1959-03-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,6.7,A,,2.2,A,
1959-03-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.8,D,4.4,A,,1.1,A,
1959-03-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.9,D,4.4,A,,-0.6,A,
1959-03-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.9,D,9.4,A,,-1.7,A,
1959-03-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.2,D,6.1,A,,2.2,A,
1959-03-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.1,D,2.2,A,,0,A,
1959-03-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.1,D,3.3,A,,-1.1,A,
1959-03-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.9,D,7.2,A,,0.6,A,
1959-03-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.7,D,13.3,A,,0,A,
1959-03-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.6,D,8.3,A,,2.8,A,
1959-03-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.7,D,5.6,A,,1.7,A,
1959-03-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,3.9,A,,-0.6,A,
1959-03-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5,D,11.1,A,,-1.1,A,
1959-03-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,6.1,A,,2.8,A,
1959-03-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.7,D,7.2,A,,2.2,A,
1959-03-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.7,D,9.4,A,,3.9,A,
1959-03-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.1,D,8.9,A,,3.3,A,
1959-03-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,6.7,A,,2.2,A,
1959-03-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.9,D,6.1,A,,1.7,A,
1959-03-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.5,D,7.2,A,,1.7,A,
1959-03-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.2,D,6.1,A,,2.2,A,
1959-03-29,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.4,D,5.6,A,,1.1,A,
1959-03-30,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.1,D,7.2,A,,5,A,
1959-03-31,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.9,D,9.4,A,,4.4,A,
1959-04-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,12.8,A,,7.2,A,
1959-04-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,12.8,A,,7.2,A,
1959-04-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,14.4,A,,5.6,A,
1959-04-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.2,D,16.1,A,,2.2,A,
1959-04-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7,D,13.3,A,,0.6,A,
1959-04-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.6,D,12.2,A,,-1.1,A,
1959-04-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,D,17.2,A,,-1.1,A,
1959-04-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.5,D,18.9,A,,0,A,
1959-04-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.6,D,21.7,A,,-0.6,A,
1959-04-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.2,D,16.7,A,,1.7,A,
1959-04-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.2,D,15.6,A,,2.8,A,
1959-04-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.7,D,15.6,A,,1.7,A,
1959-04-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.9,D,15,A,,2.8,A,
1959-04-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.1,D,13.3,A,,-1.1,A,
1959-04-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.3,D,8.9,A,,1.7,A,
1959-04-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.3,D,13.9,A,,0.6,A,
1959-04-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.4,D,9.4,A,,3.3,A,
1959-04-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.2,D,11.1,A,,3.3,A,
1959-04-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,17.8,A,,2.2,A,
1959-04-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.9,D,20,A,,1.7,A,
1959-04-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,14.2,D,25,A,,3.3,A,
1959-04-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.1,D,21.7,A,,4.4,A,
1959-04-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,15.8,D,23.3,A,,8.3,A,
1959-04-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12.5,D,22.2,A,,2.8,A,
1959-04-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.6,D,12.2,A,,5,A,
1959-04-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.9,D,7.8,A,,3.9,A,
1959-04-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7,D,8.3,A,,5.6,A,
1959-04-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.9,D,11.1,A,,6.7,A,
1959-04-29,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.6,D,18.9,A,,8.3,A,
1959-04-30,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,D,11.1,A,,5,A,
1959-05-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.8,D,10.6,A,,8.9,A,
1959-05-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5,D,7.2,A,,2.8,A,
1959-05-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.5,D,12.8,A,,2.2,A,
1959-05-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7,D,10,A,,3.9,A,
1959-05-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5,D,8.3,A,,1.7,A,
1959-05-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12,D,17.8,A,,6.1,A,
1959-05-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.6,D,23.9,A,,3.3,A,
1959-05-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.1,D,16.1,A,,6.1,A,
1959-05-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7,D,8.3,A,,5.6,A,
1959-05-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.4,D,11.1,A,,5.6,A,
1959-05-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.3,D,22.2,A,,4.4,A,
1959-05-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,18.4,D,31.1,A,,5.6,A,
1959-05-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,16.1,D,23.3,A,,8.9,A,
1959-05-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.3,D,12.2,A,,4.4,A,
1959-05-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.2,D,11.1,A,,3.3,A,
1959-05-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.9,D,15.6,A,,6.1,A,
1959-05-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,D,11.1,A,,5,A,
1959-05-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.5,D,10.6,A,,4.4,A,
